pressure,diameter,alpha,beta,gamma,error,converged
0.3,0.2,-0.2,1.3,0.8250000000000001,20.38896065039242,False
0.3,0.2,-0.2,1.3,0.8500000000000001,21.744790904169978,True
0.3,0.2,-0.2,1.3,0.8750000000000001,23.3582588066093,True
0.3,0.2,-0.2,1.3,0.9000000000000001,25.40202256893083,True
0.3,0.2,-0.2,1.3,0.9250000000000002,27.85794108575673,True
0.3,0.2,-0.2,1.3,0.9500000000000002,30.463270327174826,True
0.3,0.2,-0.2,1.3,0.9750000000000002,33.09243375312262,True
0.3,0.2,-0.2,1.35,0.75,21.17017552578113,True
0.3,0.2,-0.2,1.35,0.775,22.336148095199505,True
0.3,0.2,-0.2,1.35,0.8,23.720679595293664,True
0.3,0.2,-0.2,1.35,0.8250000000000001,25.248499162199895,True
0.3,0.2,-0.2,1.35,0.8500000000000001,26.89152754740069,True
0.3,0.2,-0.2,1.35,0.8750000000000001,28.706604272795595,True
0.3,0.2,-0.2,1.35,0.9000000000000001,30.89261903649475,True
0.3,0.2,-0.2,1.35,0.9250000000000002,33.44888324085785,True
0.3,0.2,-0.2,1.35,0.9500000000000002,36.124339299562465,True
0.3,0.2,-0.2,1.35,0.9750000000000002,38.80135553166037,True
0.3,0.2,-0.15000000000000002,1.25,0.75,20.397788065737313,True
0.3,0.2,-0.15000000000000002,1.25,0.775,21.10350631141819,True
0.3,0.2,-0.15000000000000002,1.25,0.8,22.149253066574456,True
0.3,0.2,-0.15000000000000002,1.25,0.8250000000000001,23.431691008310636,False
0.3,0.2,-0.15000000000000002,1.25,0.8500000000000001,24.89785539793142,True
0.3,0.2,-0.15000000000000002,1.25,0.8750000000000001,26.585630985848724,True
0.3,0.2,-0.15000000000000002,1.25,0.9000000000000001,28.68032775059545,True
0.3,0.2,-0.15000000000000002,1.25,0.9250000000000002,31.171691049993456,True
0.3,0.2,-0.15000000000000002,1.25,0.9500000000000002,33.801924767364696,True
0.3,0.2,-0.15000000000000002,1.25,0.9750000000000002,36.44859431738181,True
0.3,0.2,-0.15000000000000002,1.3,0.75,24.12599873970365,True
0.3,0.2,-0.15000000000000002,1.3,0.775,25.441971740096605,True
0.3,0.2,-0.15000000000000002,1.3,0.8,26.92457173312521,True
0.3,0.2,-0.15000000000000002,1.3,0.8250000000000001,28.51708218090411,True
0.3,0.2,-0.15000000000000002,1.3,0.8500000000000001,30.20340749231611,True
0.3,0.2,-0.15000000000000002,1.3,0.8750000000000001,32.04779510607686,True
0.3,0.2,-0.15000000000000002,1.3,0.9000000000000001,34.25369463129674,True
0.3,0.2,-0.15000000000000002,1.3,0.9250000000000002,36.823261245451526,True
0.3,0.2,-0.15000000000000002,1.3,0.9500000000000002,39.50725465690858,True
0.3,0.2,-0.15000000000000002,1.3,0.9750000000000002,42.18923866416895,True
0.3,0.2,-0.15000000000000002,1.35,0.75,28.954668158920402,True
0.3,0.2,-0.15000000000000002,1.35,0.775,30.580613456581688,True
0.3,0.2,-0.15000000000000002,1.35,0.8,32.278497594474175,True
0.3,0.2,-0.15000000000000002,1.35,0.8250000000000001,34.019736011364806,True
0.3,0.2,-0.15000000000000002,1.35,0.8500000000000001,35.80795199494016,True
0.3,0.2,-0.15000000000000002,1.35,0.8750000000000001,37.720790417415266,True
0.3,0.2,-0.15000000000000002,1.35,0.9000000000000001,39.970795367542685,True
0.3,0.2,-0.15000000000000002,1.35,0.9250000000000002,42.566378083743864,True
0.3,0.2,-0.15000000000000002,1.35,0.9500000000000002,45.26268638191098,True
0.3,0.2,-0.15000000000000002,1.35,0.9750000000000002,47.94642646506378,True
0.3,0.2,-0.10000000000000003,1.25,0.75,26.80541998640358,True
0.3,0.2,-0.10000000000000003,1.25,0.775,28.224763791931924,True
0.3,0.2,-0.10000000000000003,1.25,0.8,29.77567123308625,True
0.3,0.2,-0.10000000000000003,1.25,0.8250000000000001,31.413376391271573,True
0.3,0.2,-0.10000000000000003,1.25,0.8500000000000001,33.12961905815193,True
0.3,0.2,-0.10000000000000003,1.25,0.8750000000000001,34.99362331337802,True
0.3,0.2,-0.10000000000000003,1.25,0.9000000000000001,37.211985816584146,True
0.3,0.2,-0.10000000000000003,1.25,0.9250000000000002,39.788887752851466,True
0.3,0.2,-0.10000000000000003,1.25,0.9500000000000002,42.47642670065754,True
0.3,0.2,-0.10000000000000003,1.25,0.9750000000000002,45.159069388033856,True
0.3,0.2,-0.10000000000000003,1.3,0.75,31.804296341027054,True
0.3,0.2,-0.10000000000000003,1.3,0.775,33.47974088061281,True
0.3,0.2,-0.10000000000000003,1.3,0.8,35.208963648067545,True
0.3,0.2,-0.10000000000000003,1.3,0.8250000000000001,36.96962484606568,True
0.3,0.2,-0.10000000000000003,1.3,0.8500000000000001,38.769250643541895,True
0.3,0.2,-0.10000000000000003,1.3,0.8750000000000001,40.687930769341754,True
0.3,0.2,-0.10000000000000003,1.3,0.9000000000000001,42.93976072736113,True
0.3,0.2,-0.10000000000000003,1.3,0.9250000000000002,45.53417992677332,True
0.3,0.2,-0.10000000000000003,1.3,0.9500000000000002,48.227023014826486,True
0.3,0.2,-0.10000000000000003,1.3,0.9750000000000002,50.90548125187171,True
0.3,0.2,-0.10000000000000003,1.35,0.75,37.2015190534054,True
0.3,0.2,-0.10000000000000003,1.35,0.775,39.01097939442526,True
0.3,0.2,-0.10000000000000003,1.35,0.8,40.82769657045954,True
0.3,0.2,-0.10000000000000003,1.35,0.8250000000000001,42.642899414790556,True
0.3,0.2,-0.10000000000000003,1.35,0.8500000000000001,44.473356307624655,True
0.3,0.2,-0.10000000000000003,1.35,0.8750000000000001,46.40547260866788,True
0.3,0.2,-0.10000000000000003,1.35,0.9000000000000001,48.65774063389337,True
0.3,0.2,-0.10000000000000003,1.35,0.9250000000000002,51.24270423504722,True
0.3,0.2,-0.10000000000000003,1.35,0.9500000000000002,53.918460582116495,True
0.3,0.2,-0.10000000000000003,1.35,0.9750000000000002,56.57387412911586,True
0.3,0.2,-0.050000000000000044,1.25,0.75,34.32728203092315,True
0.3,0.2,-0.050000000000000044,1.25,0.775,36.03940348390249,True
0.3,0.2,-0.050000000000000044,1.25,0.8,37.79119061908443,True
0.3,0.2,-0.050000000000000044,1.25,0.8250000000000001,39.56499402979418,True
0.3,0.2,-0.050000000000000044,1.25,0.8500000000000001,41.37131580143301,True
0.3,0.2,-0.050000000000000044,1.25,0.8750000000000001,43.29214244369318,True
0.3,0.2,-0.050000000000000044,1.25,0.9000000000000001,45.54280701872011,True
0.3,0.2,-0.050000000000000044,1.25,0.9250000000000002,48.13357235965434,True
0.3,0.2,-0.050000000000000044,1.25,0.9500000000000002,50.82084709312894,True
0.3,0.2,-0.050000000000000044,1.25,0.9750000000000002,53.49222934973518,True
0.3,0.2,-0.050000000000000044,1.3,0.75,39.77373645610584,True
0.3,0.2,-0.050000000000000044,1.3,0.775,41.59900949039986,True
0.3,0.2,-0.050000000000000044,1.3,0.8,43.42328090400925,True
0.3,0.2,-0.050000000000000044,1.3,0.8250000000000001,45.240454953799215,True
0.3,0.2,-0.050000000000000044,1.3,0.8500000000000001,47.06897608419698,True
0.3,0.2,-0.050000000000000044,1.3,0.8750000000000001,48.99633175700981,True
0.3,0.2,-0.050000000000000044,1.3,0.9000000000000001,51.241726639382975,True
0.3,0.2,-0.050000000000000044,1.3,0.9250000000000002,53.818202624581815,True
0.3,0.2,-0.050000000000000044,1.3,0.9500000000000002,56.484206572888446,True
0.3,0.2,-0.050000000000000044,1.3,0.9750000000000002,59.12885760501981,True
0.3,0.2,-0.050000000000000044,1.35,0.75,45.35009502970262,True
0.3,0.2,-0.050000000000000044,1.35,0.775,47.22594446995885,True
0.3,0.2,-0.050000000000000044,1.35,0.8,49.07493588128962,True
0.3,0.2,-0.050000000000000044,1.35,0.8250000000000001,50.898273952136535,True
0.3,0.2,-0.050000000000000044,1.35,0.8500000000000001,52.71939850235998,True
0.3,0.2,-0.050000000000000044,1.35,0.8750000000000001,54.629272642337106,True
0.3,0.2,-0.050000000000000044,1.35,0.9000000000000001,56.849577966078606,True
0.3,0.2,-0.050000000000000044,1.35,0.9250000000000002,59.39515590898636,True
0.3,0.2,-0.050000000000000044,1.35,0.9500000000000002,62.02579359992866,True
0.3,0.2,-0.050000000000000044,1.35,0.9750000000000002,64.63162406531517,True
0.3,0.2,-5.551115123125783e-17,1.25,0.75,42.044298482455474,True
0.3,0.2,-5.551115123125783e-17,1.25,0.775,43.8805445647997,True
0.3,0.2,-5.551115123125783e-17,1.25,0.8,45.70901483173897,True
0.3,0.2,-5.551115123125783e-17,1.25,0.8250000000000001,47.52575176355898,True
0.3,0.2,-5.551115123125783e-17,1.25,0.8500000000000001,49.35056833651619,True
0.3,0.2,-5.551115123125783e-17,1.25,0.8750000000000001,51.27184325105659,True
0.3,0.2,-5.551115123125783e-17,1.25,0.9000000000000001,53.509383163232144,True
0.3,0.2,-5.551115123125783e-17,1.25,0.9250000000000002,56.07664791777002,True
0.3,0.2,-5.551115123125783e-17,1.25,0.9500000000000002,58.73238688938221,True
0.3,0.2,-5.551115123125783e-17,1.25,0.9750000000000002,61.36594374917613,True
0.3,0.2,-5.551115123125783e-17,1.3,0.75,47.62403242233286,True
0.3,0.2,-5.551115123125783e-17,1.3,0.775,49.50048056845257,True
0.3,0.2,-5.551115123125783e-17,1.3,0.8,51.3458342083127,True
0.3,0.2,-5.551115123125783e-17,1.3,0.8250000000000001,53.1625922197005,True
0.3,0.2,-5.551115123125783e-17,1.3,0.8500000000000001,54.975032355510486,True
0.3,0.2,-5.551115123125783e-17,1.3,0.8750000000000001,56.87467325912358,True
0.3,0.2,-5.551115123125783e-17,1.3,0.9000000000000001,59.0835798857953,True
0.3,0.2,-5.551115123125783e-17,1.3,0.9250000000000002,61.6168699616688,True
0.3,0.2,-5.551115123125783e-17,1.3,0.9500000000000002,64.23453238379572,True
0.3,0.2,-5.551115123125783e-17,1.3,0.9750000000000002,66.82685759391958,True
0.3,0.2,-5.551115123125783e-17,1.35,0.75,53.19827135686338,True
0.3,0.2,-5.551115123125783e-17,1.35,0.775,55.078236888302456,True
0.3,0.2,-5.551115123125783e-17,1.35,0.8,56.91177815634899,True
0.3,0.2,-5.551115123125783e-17,1.35,0.8250000000000001,58.705645766916234,True
0.3,0.2,-5.551115123125783e-17,1.35,0.8500000000000001,60.48706533661759,True
0.3,0.2,-5.551115123125783e-17,1.35,0.8750000000000001,62.34965775241642,True
0.3,0.2,-5.551115123125783e-17,1.35,0.9000000000000001,64.51701214246432,True
0.3,0.2,-5.551115123125783e-17,1.35,0.9250000000000002,67.00537896940116,True
0.3,0.2,-5.551115123125783e-17,1.35,0.9500000000000002,69.57560218854817,True
0.3,0.2,-5.551115123125783e-17,1.35,0.9750000000000002,72.11862865681736,True
0.3,0.2,0.04999999999999993,1.25,0.75,49.634635076813254,True
0.3,0.2,0.04999999999999993,1.25,0.775,51.5099691842929,True
0.3,0.2,0.04999999999999993,1.25,0.8,53.350633497202566,True
0.3,0.2,0.04999999999999993,1.25,0.8250000000000001,55.160207447577456,True
0.3,0.2,0.04999999999999993,1.25,0.8500000000000001,56.96367361861976,True
0.3,0.2,0.04999999999999993,1.25,0.8750000000000001,58.853026171614985,True
0.3,0.2,0.04999999999999993,1.25,0.9000000000000001,61.05066645284122,True
0.3,0.2,0.04999999999999993,1.25,0.9250000000000002,63.57194745776651,True
0.3,0.2,0.04999999999999993,1.25,0.9500000000000002,66.17703623068863,True
0.3,0.2,0.04999999999999993,1.25,0.9750000000000002,68.7563582877783,True
0.3,0.2,0.04999999999999993,1.3,0.75,55.19109387323001,True
0.3,0.2,0.04999999999999993,1.3,0.775,57.0640531672909,True
0.3,0.2,0.04999999999999993,1.3,0.8,58.88828085949142,True
0.3,0.2,0.04999999999999993,1.3,0.8250000000000001,60.67121453321778,True
0.3,0.2,0.04999999999999993,1.3,0.8500000000000001,62.44054046853768,True
0.3,0.2,0.04999999999999993,1.3,0.8750000000000001,64.29019203747086,True
0.3,0.2,0.04999999999999993,1.3,0.9000000000000001,66.44398623945048,True
0.3,0.2,0.04999999999999993,1.3,0.9250000000000002,68.91833966367196,True
0.3,0.2,0.04999999999999993,1.3,0.9500000000000002,71.47422439236678,True
0.3,0.2,0.04999999999999993,1.3,0.9750000000000002,74.00268048424181,True
0.3,0.2,0.04999999999999993,1.35,0.75,60.663347664906006,True
0.3,0.2,0.04999999999999993,1.35,0.775,62.51069351934477,True
0.3,0.2,0.04999999999999993,1.35,0.8,64.29998174706553,True
0.3,0.2,0.04999999999999993,1.35,0.8250000000000001,66.04127544751398,True
0.3,0.2,0.04999999999999993,1.35,0.8500000000000001,67.76412245359136,True
0.3,0.2,0.04999999999999993,1.35,0.8750000000000001,69.56379473313174,True
0.3,0.2,0.04999999999999993,1.35,0.9000000000000001,71.66510032305199,True
0.3,0.2,0.04999999999999993,1.35,0.9250000000000002,74.0852020420338,True
0.3,0.2,0.04999999999999993,1.35,0.9500000000000002,76.58563448193813,True
0.3,0.2,0.04999999999999993,1.35,0.9750000000000002,79.05788124268743,True
0.3,0.2,0.09999999999999992,1.25,0.75,56.95920469098237,True
0.3,0.2,0.09999999999999992,1.25,0.775,58.82492892554531,True
0.3,0.2,0.09999999999999992,1.25,0.8,60.63994318519626,True
0.3,0.2,0.09999999999999992,1.25,0.8250000000000001,62.41227179948764,True
0.3,0.2,0.09999999999999992,1.25,0.8500000000000001,64.17000055059242,True
0.3,0.2,0.09999999999999992,1.25,0.8750000000000001,66.00733889360033,True
0.3,0.2,0.09999999999999992,1.25,0.9000000000000001,68.1483023538834,True
0.3,0.2,0.09999999999999992,1.25,0.9250000000000002,70.60945234033177,True
0.3,0.2,0.09999999999999992,1.25,0.9500000000000002,73.15187151982067,True
0.3,0.2,0.09999999999999992,1.25,0.9750000000000002,75.66668903795649,True
0.3,0.2,0.09999999999999992,1.3,0.75,62.40370529655273,True
0.3,0.2,0.09999999999999992,1.3,0.775,64.2402197001542,True
0.3,0.2,0.09999999999999992,1.3,0.8,66.01739914554642,True
0.3,0.2,0.09999999999999992,1.3,0.8250000000000001,67.74570107321522,True
0.3,0.2,0.09999999999999992,1.3,0.8500000000000001,69.4549385513881,True
0.3,0.2,0.09999999999999992,1.3,0.8750000000000001,71.24057984829884,True
0.3,0.2,0.09999999999999992,1.3,0.9000000000000001,73.32757172301787,True
0.3,0.2,0.09999999999999992,1.3,0.9250000000000002,75.73318035771071,True
0.3,0.2,0.09999999999999992,1.3,0.9500000000000002,78.21902230318031,True
0.3,0.2,0.09999999999999992,1.3,0.9750000000000002,80.67664212448224,True
0.3,0.2,0.09999999999999992,1.35,0.75,67.71516018793578,True
0.3,0.2,0.09999999999999992,1.35,0.775,69.50712184547233,True
0.3,0.2,0.09999999999999992,1.35,0.8,71.23414549318045,True
0.3,0.2,0.09999999999999992,1.35,0.8250000000000001,72.90838477661566,True
0.3,0.2,0.09999999999999992,1.35,0.8500000000000001,74.56086840784303,True
0.3,0.2,0.09999999999999992,1.35,0.8750000000000001,76.28795429985925,True
0.3,0.2,0.09999999999999992,1.35,0.9000000000000001,78.31524981689446,True
0.3,0.2,0.09999999999999992,1.35,0.9250000000000002,80.66051860005584,True
0.3,0.2,0.09999999999999992,1.35,0.9500000000000002,83.08575856862362,True
0.3,0.2,0.09999999999999992,1.35,0.9750000000000002,85.482806007364,True
0.3,0.2,0.1499999999999999,1.25,0.75,63.954228312616195,True
0.3,0.2,0.1499999999999999,1.25,0.775,65.78042307657479,True
0.3,0.2,0.1499999999999999,1.25,0.8,67.54617646636109,True
0.3,0.2,0.1499999999999999,1.25,0.8250000000000001,69.26228977432548,True
0.3,0.2,0.1499999999999999,1.25,0.8500000000000001,70.95881298355307,True
0.3,0.2,0.1499999999999999,1.25,0.8750000000000001,72.73138413461659,True
0.3,0.2,0.1499999999999999,1.25,0.9000000000000001,74.80507561195643,True
0.3,0.2,0.1499999999999999,1.25,0.9250000000000002,77.19724487789095,True
0.3,0.2,0.1499999999999999,1.25,0.9500000000000002,79.66958057868062,True
0.3,0.2,0.1499999999999999,1.25,0.9750000000000002,82.11368191504587,True
0.3,0.2,0.1499999999999999,1.3,0.75,69.23381083428674,True
0.3,0.2,0.1499999999999999,1.3,0.775,71.01317565462345,True
0.3,0.2,0.1499999999999999,1.3,0.8,72.72691932113187,True
0.3,0.2,0.1499999999999999,1.3,0.8250000000000001,74.38743038573546,True
0.3,0.2,0.1499999999999999,1.3,0.8500000000000001,76.0259046819975,True
0.3,0.2,0.1499999999999999,1.3,0.8750000000000001,77.73882207858922,True
0.3,0.2,0.1499999999999999,1.3,0.9000000000000001,79.75187702164719,True
0.3,0.2,0.1499999999999999,1.3,0.9250000000000002,82.08290167969463,True
0.3,0.2,0.1499999999999999,1.3,0.9500000000000002,84.49394477117792,True
0.3,0.2,0.1499999999999999,1.3,0.9750000000000002,86.87688207703336,True
0.3,0.2,0.1499999999999999,1.35,0.75,74.34953264740963,True
0.3,0.2,0.1499999999999999,1.35,0.775,76.07180038450069,True
0.3,0.2,0.1499999999999999,1.35,0.8,77.72529524314139,True
0.3,0.2,0.1499999999999999,1.35,0.8250000000000001,79.323534941785,True
0.3,0.2,0.1499999999999999,1.35,0.8500000000000001,80.89852939197227,True
0.3,0.2,0.1499999999999999,1.35,0.8750000000000001,82.54735540043723,True
0.3,0.2,0.1499999999999999,1.35,0.9000000000000001,84.49615314983832,True
0.3,0.2,0.1499999999999999,1.35,0.9250000000000002,86.76308547719236,True
0.3,0.2,0.1499999999999999,1.35,0.9500000000000002,89.11045224502047,True
0.3,0.2,0.1499999999999999,1.35,0.9750000000000002,91.43032142436554,True
0.3,0.2,0.19999999999999984,1.25,0.75,70.5926919821616,True
0.3,0.2,0.19999999999999984,1.25,0.775,72.36032817424726,True
0.3,0.2,0.19999999999999984,1.25,0.8,74.06174728287282,True
0.3,0.2,0.19999999999999984,1.25,0.8250000000000001,75.70954854492709,True
0.3,0.2,0.19999999999999984,1.25,0.8500000000000001,77.33507715635935,True
0.3,0.2,0.19999999999999984,1.25,0.8750000000000001,79.03491795505545,True
0.3,0.2,0.19999999999999984,1.25,0.9000000000000001,81.03484793017105,True
0.3,0.2,0.19999999999999984,1.25,0.9250000000000002,83.35275879751782,True
0.3,0.2,0.19999999999999984,1.25,0.9500000000000002,85.7507436711256,True
0.3,0.2,0.19999999999999984,1.25,0.9750000000000002,88.12071591885555,True
0.3,0.2,0.19999999999999984,1.3,0.75,75.67565947444295,True
0.3,0.2,0.19999999999999984,1.3,0.775,77.3847369426151,True
0.3,0.2,0.19999999999999984,1.3,0.8,79.02471525988464,True
0.3,0.2,0.19999999999999984,1.3,0.8250000000000001,80.60926280368605,True
0.3,0.2,0.19999999999999984,1.3,0.8500000000000001,82.17049367810515,True
0.3,0.2,0.19999999999999984,1.3,0.8750000000000001,83.8055619109197,True
0.3,0.2,0.19999999999999984,1.3,0.9000000000000001,85.74066481629575,True
0.3,0.2,0.19999999999999984,1.3,0.9250000000000002,87.99400782594137,True
0.3,0.2,0.19999999999999984,1.3,0.9500000000000002,90.32792548450914,True
0.3,0.2,0.19999999999999984,1.3,0.9750000000000002,92.63450756253795,True
0.3,0.2,0.19999999999999984,1.35,0.75,80.57579582350408,True
0.3,0.2,0.19999999999999984,1.35,0.775,82.21951215476396,True
0.3,0.2,0.19999999999999984,1.35,0.8,83.79267050501058,True
0.3,0.2,0.19999999999999984,1.35,0.8250000000000001,85.30969479777698,True
0.3,0.2,0.19999999999999984,1.35,0.8500000000000001,86.80325091243536,True
0.3,0.2,0.19999999999999984,1.35,0.8750000000000001,88.37088981605886,True
0.3,0.2,0.19999999999999984,1.35,0.9000000000000001,90.23910397706254,True
0.3,0.2,0.19999999999999984,1.35,0.9250000000000002,92.42631576387144,True
0.3,0.2,0.19999999999999984,1.35,0.9500000000000002,94.69501622727857,True
0.3,0.2,0.19999999999999984,1.35,0.9750000000000002,96.9374123382577,True
0.3,0.2,0.2499999999999999,1.25,0.75,76.86735792471737,True
0.3,0.2,0.2499999999999999,1.25,0.775,78.56425939286142,True
0.3,0.2,0.2499999999999999,1.25,0.8,80.1917801279183,True
0.3,0.2,0.2499999999999999,1.25,0.8250000000000001,81.76371966876522,True
0.3,0.2,0.2499999999999999,1.25,0.8500000000000001,83.31228979788557,True
0.3,0.2,0.2499999999999999,1.25,0.8750000000000001,84.93470982389302,True
0.3,0.2,0.2499999999999999,1.25,0.9000000000000001,86.8572316272957,True
0.3,0.2,0.2499999999999999,1.25,0.9250000000000002,89.09810041930906,True
0.3,0.2,0.2499999999999999,1.25,0.9500000000000002,91.41967737158681,True
0.3,0.2,0.2499999999999999,1.25,0.9750000000000002,93.71407577214515,True
0.3,0.2,0.2499999999999999,1.3,0.75,81.73564824335662,True
0.3,0.2,0.2499999999999999,1.3,0.775,83.36625587692868,True
0.3,0.2,0.2499999999999999,1.3,0.8,84.92620220326933,True
0.3,0.2,0.2499999999999999,1.3,0.8250000000000001,86.43000825500022,True
0.3,0.2,0.2499999999999999,1.3,0.8500000000000001,87.9104063980901,True
0.3,0.2,0.2499999999999999,1.3,0.8750000000000001,89.46499902105772,True
0.3,0.2,0.2499999999999999,1.3,0.9000000000000001,91.3203135353314,True
0.3,0.2,0.2499999999999999,1.3,0.9250000000000002,93.49479993277176,True
0.3,0.2,0.2499999999999999,1.3,0.9500000000000002,95.75096918790123,True
0.3,0.2,0.2499999999999999,1.3,0.9750000000000002,97.98104263240421,True
0.3,0.2,0.2499999999999999,1.35,0.75,86.41032015467962,True
0.3,0.2,0.2499999999999999,1.35,0.775,87.97030331880171,True
0.3,0.2,0.2499999999999999,1.35,0.8,89.45936339357641,True
0.3,0.2,0.2499999999999999,1.35,0.8250000000000001,90.89253157162454,True
0.3,0.2,0.2499999999999999,1.35,0.8500000000000001,92.3029037102458,True
0.3,0.2,0.2499999999999999,1.35,0.8750000000000001,93.78834409021256,True
0.3,0.2,0.2499999999999999,1.35,0.9000000000000001,95.57556480971202,True
0.3,0.2,0.2499999999999999,1.35,0.9250000000000002,97.68314777036541,True
0.3,0.2,0.2499999999999999,1.35,0.9500000000000002,99.87369378552451,True
